Platform,Account,Post ID,Post URL,Caption,Published At,Media Type,Likes,Comments,Media URL,Thumbnail URL
instagram,grimasefoto,3466275118427700217_2200769449,https://www.instagram.com/p/DAartrnqHv5/,"HANDS OFF LEBANON! 🇱🇧

Oslo 26.09.2024

📷 @grimasefoto",2024-09-27T10:16:56.000Z,carousel,1860,21,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/461197873_18421814365073450_4164502283975363491_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzQ2NjI3NTA5MTEwNjAxNzk0Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc2Ni5zZHIuQzMifQ%3D%3D&_nc_ohc=DH5T1Gyoe90Q7kNvwHgQr0o&_nc_oc=AdolYYEIVNHBhHCew86aH_5gYmdF05Je8aN9AWW77XfyEMoiPRtvhiPK4791JIHrYx4&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af19LgkrAc_dMD8UMnL5vmWPNgzFqmLELvotqsl_MOTYMg&oe=69E2B2E6,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/461197873_18421814365073450_4164502283975363491_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzQ2NjI3NTA5MTEwNjAxNzk0Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc2Ni5zZHIuQzMifQ%3D%3D&_nc_ohc=DH5T1Gyoe90Q7kNvwHgQr0o&_nc_oc=AdolYYEIVNHBhHCew86aH_5gYmdF05Je8aN9AWW77XfyEMoiPRtvhiPK4791JIHrYx4&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af19LgkrAc_dMD8UMnL5vmWPNgzFqmLELvotqsl_MOTYMg&oe=69E2B2E6
instagram,alta.dar,3465762432006998389_200951966,https://www.instagram.com/p/DAY3JHLq8l1/,"Oslo, Norway 26.09.2024 🤍

LebanonXPalestine 🕊

Thanks to @annarasmiaa for gathering this great crowd and for the powerful words.",2024-09-26T17:18:19.000Z,carousel,3705,69,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/655129638_18094791917095309_4142892064098755439_n.webp?_nc_cat=101&ig_cache_key=MzQ2NTc2MjQxMDUyMzcyMDIzNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNjZ4MTcwNy5zZHIuQzMifQ%3D%3D&_nc_ohc=xQ3Xn7fynmcQ7kNvwF2PK6e&_nc_oc=AdpQt2M4JV8w10g-3i60tdo2Jp_rxG810Y4d3pVJpnMUN5Iz-vxFUKBBb5idWfwZooc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af3J22bODddHzhwfXQxGITDMZtS-AHKI9pMhBhOvk4SoWQ&oe=69E2AAF0,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/655129638_18094791917095309_4142892064098755439_n.webp?_nc_cat=101&ig_cache_key=MzQ2NTc2MjQxMDUyMzcyMDIzNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNjZ4MTcwNy5zZHIuQzMifQ%3D%3D&_nc_ohc=xQ3Xn7fynmcQ7kNvwF2PK6e&_nc_oc=AdpQt2M4JV8w10g-3i60tdo2Jp_rxG810Y4d3pVJpnMUN5Iz-vxFUKBBb5idWfwZooc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af3J22bODddHzhwfXQxGITDMZtS-AHKI9pMhBhOvk4SoWQ&oe=69E2AAF0
instagram,eyadalzaro,3465001873729562794_36116147692,https://www.instagram.com/p/DAWKNiFtqiq/,"one hand Always ✊🏽
@eyadalzaro 📸

#norway 
#oslo #explore",2024-09-25T16:07:13.000Z,carousel,1200,21,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468872512_18038822519203693_8447562176486677725_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzQ2NTAwMTg1OTgwNDMyNDkwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=SuhmtKMaQY8Q7kNvwEX6Jly&_nc_oc=AdqKtfH00QWIFdXfbttOf2s9HN9QfmlBr8FKdT_vu9gzlP4w0ic0dMwUKHRWitgta_g&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af2sQgwGkT1WgVki_8hP3FSij2R94FlNJ1XWimxxwkMLTA&oe=69E2986B,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468872512_18038822519203693_8447562176486677725_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzQ2NTAwMTg1OTgwNDMyNDkwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=SuhmtKMaQY8Q7kNvwEX6Jly&_nc_oc=AdqKtfH00QWIFdXfbttOf2s9HN9QfmlBr8FKdT_vu9gzlP4w0ic0dMwUKHRWitgta_g&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af2sQgwGkT1WgVki_8hP3FSij2R94FlNJ1XWimxxwkMLTA&oe=69E2986B
instagram,eyadalzaro,3462976969731780588_36116147692,https://www.instagram.com/p/DAO9zTSOK_s/,"Oslo Norway ✊🏽🇵🇸
Raising the Palestinian flag on the opera building in Norway
@eyadalzaro 📸",2024-09-22T21:04:06.000Z,image,3350,33,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468808870_18038821835203693_2357773268942948590_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzQ2Mjk3Njk2OTczMTc4MDU4OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=HmJaXzda788Q7kNvwHyyvfk&_nc_oc=AdrYRVqG-yglnVsuP8V9W_2lkb7UnI20fnbcZzwZ-MSjWeBMc3pemm1xMFcJ79sD630&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af2B07LgpNrPj_oOUDjj4Q73bvKciUC2sE5d_StBLHWznQ&oe=69E2A7D6,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468808870_18038821835203693_2357773268942948590_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzQ2Mjk3Njk2OTczMTc4MDU4OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=HmJaXzda788Q7kNvwHyyvfk&_nc_oc=AdrYRVqG-yglnVsuP8V9W_2lkb7UnI20fnbcZzwZ-MSjWeBMc3pemm1xMFcJ79sD630&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af2B07LgpNrPj_oOUDjj4Q73bvKciUC2sE5d_StBLHWznQ&oe=69E2A7D6
instagram,grimasefoto,3462876012296644846_2200769449,https://www.instagram.com/p/DAOm2LWKaju/,"We must never give up hope! 

We cannot let Israels insane behaviour 
throw us off of our track. Are you with me?!

Keep showing up! Keep doing your part! ✊🏼

From every corner of the world! Stand up for humanity!

We will fight off this extreme evil - and empires will fall!

Believe it and it will happen! ☝🏼

From the river to the sea, Palestine will be free! ✊🏼🇵🇸

📍 Oslo Opera House 21.09.2024
📷 @grimasefoto",2024-09-22T17:43:30.000Z,image,673,28,https://instagram.ftng4-2.fna.fbcdn.net/v/t39.30808-6/473748464_18441977611073450_138851837617301636_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=MzQ2Mjg3NjAxMjI5NjY0NDg0Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=Uftng9D97f8Q7kNvwFQn60i&_nc_oc=AdrtecYqyxXqE5ABlZ88PWG6YVqDXJBsRYhMGmRYzmTBIABFQW6mIJrnIMwGo0kMCa4&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af1xdoepD_vn9Tcrx9P0RG5i5Ei3Y_VgBX8D6Kh3XBEBig&oe=69E29295,https://instagram.ftng4-2.fna.fbcdn.net/v/t39.30808-6/473748464_18441977611073450_138851837617301636_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=MzQ2Mjg3NjAxMjI5NjY0NDg0Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=Uftng9D97f8Q7kNvwFQn60i&_nc_oc=AdrtecYqyxXqE5ABlZ88PWG6YVqDXJBsRYhMGmRYzmTBIABFQW6mIJrnIMwGo0kMCa4&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af1xdoepD_vn9Tcrx9P0RG5i5Ei3Y_VgBX8D6Kh3XBEBig&oe=69E29295
instagram,alta.dar,3462170091387998234_200951966,https://www.instagram.com/p/DAMGVrRKdAa/,"Barnetog i Oslo idag 🤍

Våre barn, i Solidaritet med Palestinske barn 🕊",2024-09-21T18:20:58.000Z,carousel,1661,63,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/652667729_17957335403931518_439865101417444603_n.webp?_nc_cat=103&ig_cache_key=MzQ2MjE3MDA2OTA0OTE5NzI2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNjZ4MTcwOC5zZHIuQzMifQ%3D%3D&_nc_ohc=U9LhrXsN1GkQ7kNvwFQADUA&_nc_oc=AdrVEXaktO6SViNLJTIBH25PqR3Htb25_EfJ_JNlWmXpmNN8Ob9Y86uzapnwlfp5Zn8&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af2YXDFBu8EyNrUTzMH4eA_IANsIPtnhucSOmArSx5GkYg&oe=69E29CF7,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/652667729_17957335403931518_439865101417444603_n.webp?_nc_cat=103&ig_cache_key=MzQ2MjE3MDA2OTA0OTE5NzI2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNjZ4MTcwOC5zZHIuQzMifQ%3D%3D&_nc_ohc=U9LhrXsN1GkQ7kNvwFQADUA&_nc_oc=AdrVEXaktO6SViNLJTIBH25PqR3Htb25_EfJ_JNlWmXpmNN8Ob9Y86uzapnwlfp5Zn8&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af2YXDFBu8EyNrUTzMH4eA_IANsIPtnhucSOmArSx5GkYg&oe=69E29CF7
instagram,eyadalzaro,3461333424595703932_36116147692,https://www.instagram.com/p/DAJIGkmNph8/,🤍🇵🇸,2024-09-20T14:38:40.000Z,image,2931,24,https://instagram.ftng4-2.fna.fbcdn.net/v/t39.30808-6/468880271_18038821850203693_8986423577634237819_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzQ2MTMzMzQyNDU5NTcwMzkzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwNzl4MTA3OS5zZHIuQzMifQ%3D%3D&_nc_ohc=U_EyUruGTp0Q7kNvwFvT3AC&_nc_oc=AdqCYZuC9ZR34OK6P6mNzGA_b03gyYMSMspAiesjOOlDW21m4uXIL3zQxx9R_1TDB0o&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af2PDGhesk9KqYvvWbKWoAJhQgXI3I3rpDhLmT0VUnZ2rQ&oe=69E2A868,https://instagram.ftng4-2.fna.fbcdn.net/v/t39.30808-6/468880271_18038821850203693_8986423577634237819_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzQ2MTMzMzQyNDU5NTcwMzkzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwNzl4MTA3OS5zZHIuQzMifQ%3D%3D&_nc_ohc=U_EyUruGTp0Q7kNvwFvT3AC&_nc_oc=AdqCYZuC9ZR34OK6P6mNzGA_b03gyYMSMspAiesjOOlDW21m4uXIL3zQxx9R_1TDB0o&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af2PDGhesk9KqYvvWbKWoAJhQgXI3I3rpDhLmT0VUnZ2rQ&oe=69E2A868
instagram,alta.dar,3460498561981706953_200951966,https://www.instagram.com/p/DAGKRuMq3LJ/,"Oslo showed up outside the German Embassy yesterday in Solidarity with our German fellow activists 🤍🕊

Police Violence Against peaceful Protesters is a disgrace and a tragedy.

We hope that our screams find their ways to our German friends ✊️🤍

Freundliche Grűɓe 🕊",2024-09-19T10:59:56.000Z,carousel,1051,21,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/654945843_18176999479389055_6373759926836796724_n.webp?_nc_cat=104&ig_cache_key=MzQ2MDQ5ODUzODg3MTA0MzQ4MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNjZ4MTcwOC5zZHIuQzMifQ%3D%3D&_nc_ohc=Xvtin8QOBK8Q7kNvwEzvuc8&_nc_oc=AdpUz_XkiLrxpqXBIQVWxxvY81YazZwSi5-N28i_3pS3LNg1Mf39BjOWDOnyNn_hNqE&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af3fMGJBof0RHo5TDL8usw-ahnMOuSr0X0qUft7PWKckrw&oe=69E29DAC,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/654945843_18176999479389055_6373759926836796724_n.webp?_nc_cat=104&ig_cache_key=MzQ2MDQ5ODUzODg3MTA0MzQ4MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNjZ4MTcwOC5zZHIuQzMifQ%3D%3D&_nc_ohc=Xvtin8QOBK8Q7kNvwEzvuc8&_nc_oc=AdpUz_XkiLrxpqXBIQVWxxvY81YazZwSi5-N28i_3pS3LNg1Mf39BjOWDOnyNn_hNqE&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af3fMGJBof0RHo5TDL8usw-ahnMOuSr0X0qUft7PWKckrw&oe=69E29DAC
instagram,grimasefoto,3459066774025694335_2200769449,https://www.instagram.com/p/DABEudwKGx_/,"They will never dim our light! 💅🏼

Tag reads: «Resistance is not terror» 🍉

Some shots from the Palestine festival in Oslo - 14/09/24

📷 @grimasefoto",2024-09-17T11:35:14.000Z,carousel,610,18,https://instagram.ftng4-2.fna.fbcdn.net/v/t39.30808-6/474506279_18441976141073450_2064590960931370544_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzQ1OTA2Njc1MjMzMjc3Mjc4Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=X8mlC7SYdkUQ7kNvwG8s4Sl&_nc_oc=AdoDBlhADabu-jgk0u6eFNpEAJHFYSF3Qe_044sxGzNo543J1kZ0oEQdAC2LV2PLohk&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af12e1sqv6m8fWWm2PwqK_3vhUeQc42kIvPO7sKvgyMeiw&oe=69E296A1,https://instagram.ftng4-2.fna.fbcdn.net/v/t39.30808-6/474506279_18441976141073450_2064590960931370544_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzQ1OTA2Njc1MjMzMjc3Mjc4Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=X8mlC7SYdkUQ7kNvwG8s4Sl&_nc_oc=AdoDBlhADabu-jgk0u6eFNpEAJHFYSF3Qe_044sxGzNo543J1kZ0oEQdAC2LV2PLohk&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af12e1sqv6m8fWWm2PwqK_3vhUeQc42kIvPO7sKvgyMeiw&oe=69E296A1
instagram,eyadalzaro,3456253356555013252_36116147692,https://www.instagram.com/p/C_3FB2jNoyE/,"This is not war, this is geno!cide !! 
@eyadalzaro 📸",2024-09-13T14:25:28.000Z,carousel,117200,1814,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468945551_18038821958203693_8713071881869765449_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzQ1NjI1MzM0NTMwNTkyMjM1Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc5OS5zZHIuQzMifQ%3D%3D&_nc_ohc=LiFRF-xX9tgQ7kNvwEtd3A8&_nc_oc=Ado82REP96g5yb-uICVnyUWn6K1iRr5rt3YOk4XLAEU6QGDRcI_S4gZYmTqHXoV1HAU&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af3KU6dTGDLKPD_0RYwOyeZeKthVOBaJVfHyWWkEGzBYPg&oe=69E2B44D,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468945551_18038821958203693_8713071881869765449_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzQ1NjI1MzM0NTMwNTkyMjM1Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc5OS5zZHIuQzMifQ%3D%3D&_nc_ohc=LiFRF-xX9tgQ7kNvwEtd3A8&_nc_oc=Ado82REP96g5yb-uICVnyUWn6K1iRr5rt3YOk4XLAEU6QGDRcI_S4gZYmTqHXoV1HAU&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af3KU6dTGDLKPD_0RYwOyeZeKthVOBaJVfHyWWkEGzBYPg&oe=69E2B44D
instagram,eyadalzaro,3454021109395416555_36116147692,https://www.instagram.com/p/C_vJeYYNuXr/,"📍Oslo Norway 
We will continue to show our solidarity with Palestine 🥁🇵🇸
@eyadalzaro 📸

#norway",2024-09-10T12:32:48.000Z,reel,1596,74,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.71878-15/504527160_1028023596202864_1492762911383713592_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzQ1NDAyMTEwOTM5NTQxNjU1NTEwMjgwMjM1ODI4Njk1MzI%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=G3IQEy7ZW1sQ7kNvwGCGJGk&_nc_oc=AdoSVEinGc1A2ZPT54xxnDih37Q1rhiUEGhjNsPqfzXvrfE_wj2NyGIaQnQrIdp09B0&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af12Z_GKqHqos4W3eIhwb-kEkRj_QyH9hDQKHHHquV70pA&oe=69E2A345,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.71878-15/504527160_1028023596202864_1492762911383713592_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzQ1NDAyMTEwOTM5NTQxNjU1NTEwMjgwMjM1ODI4Njk1MzI%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=G3IQEy7ZW1sQ7kNvwGCGJGk&_nc_oc=AdoSVEinGc1A2ZPT54xxnDih37Q1rhiUEGhjNsPqfzXvrfE_wj2NyGIaQnQrIdp09B0&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=_v0a3I5ibXmZCHYJVwsuWw&_nc_ss=7a32e&oh=00_Af12Z_GKqHqos4W3eIhwb-kEkRj_QyH9hDQKHHHquV70pA&oe=69E2A345
instagram,mohamadwalid_1,3453402782473241163_61512824825,https://www.instagram.com/p/C_s84ijqcJL/,"!فمتى نثور؟ يا أمتي آن الأوان
So when will we rise? Oh my nation, the time has come!

Follow for more ✊🏼❤️

📸 @eyadalzaro 

#revolution #intifada #freepalestine🇵🇸 #freegaza #ceasefirenow #freesyria #freesudan #freeyemen #freecongo #arab #muslim 
#محمد_وليد #الى_متى #mohamadwalid #ila_mataa",2024-09-09T17:04:56.000Z,reel,1913,30,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/503888034_1265694601898780_5801801438200371810_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzQ1MzQwMjc4MjQ3MzI0MTE2MzEyNjU2OTQ1ODE4OTg3ODI%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=NWcYoIyBNlUQ7kNvwG4t46x&_nc_oc=Adq8jXrJM1jgyTPky5NQU9iZs2cu4j29rMF9fm9tfmCb3s3YspkIeUBcHio0x1qZ8IQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=oxu6vXYINYH3c65gh1blsQ&_nc_ss=7a32e&oh=00_Af19XwZ2du-GF5gA0VFT4BMUHGSSr9GHfo8KJGGiRLh4CQ&oe=69E2B9FD,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/503888034_1265694601898780_5801801438200371810_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzQ1MzQwMjc4MjQ3MzI0MTE2MzEyNjU2OTQ1ODE4OTg3ODI%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=NWcYoIyBNlUQ7kNvwG4t46x&_nc_oc=Adq8jXrJM1jgyTPky5NQU9iZs2cu4j29rMF9fm9tfmCb3s3YspkIeUBcHio0x1qZ8IQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=oxu6vXYINYH3c65gh1blsQ&_nc_ss=7a32e&oh=00_Af19XwZ2du-GF5gA0VFT4BMUHGSSr9GHfo8KJGGiRLh4CQ&oe=69E2B9FD
